pdv,CouponDiscountAmt,CouponDiscountAmt_LAG_1,CouponDiscountAmt_LAG_2,CouponDiscountAmt_LAG_3,CouponDiscountAmt_LAG_4,CouponDiscountAmt_LAG_5,CouponDiscountAmt^2,CouponDiscountAmt_LAG_1_POLY_2,CouponDiscountAmt_LAG_2_POLY_2,CouponDiscountAmt_LAG_3_POLY_2,CouponDiscountAmt_LAG_4_POLY_2,CouponDiscountAmt_LAG_5_POLY_2
07453,4.005224766790017e-30,-3.962612504692093e-31,-1.098544903079085e-32,-3.4505997501051174e-31,3.447117121232158e-31,1.087090681304372e-31,1.1660002535466356e-32,-4.712153962650874e-34,4.089310466789528e-35,-3.92513037248566e-34,4.89144587500281e-34,-6.685285072241032e-35
07578,1.5355887643483413e-27,-2.9169585582123676e-30,-7.535098574558113e-31,-1.9749220613723345e-30,1.5417292725030518e-31,-5.273146988052806e-31,9.827326748652887e-32,-9.137799715963278e-33,3.5872893180653e-33,2.8575760095430285e-33,1.4080723310251739e-33,3.5916772728006014e-33
07608,7.391514994790322e-30,-2.2342013246184048e-31,2.9997174513357996e-31,-6.689573961783013e-31,-9.720658562008463e-32,1.484803831293085e-31,1.1169088256736753e-31,-6.029357456541256e-32,3.8608302262591384e-32,1.7536751915045554e-32,-4.7484556371245626e-33,-1.4909694843520583e-32
07627,-3.4361410788187165e-19,-6.827755573186386e-08,4.8237082465238376e-23,-3.1124852564825245e-07,2.4278457004680387e-22,-2.907873819974549e-07,5.334133007856906e-23,-5.12081667958644e-06,3.160209910110565e-23,-2.334363942378633e-05,-3.1477055068658084e-22,-2.180905365001222e-05
07648,-9.245661929708376e-32,3.571507717572126e-31,-9.399072633851635e-32,-2.3566132614520787e-31,-6.259160753981187e-32,1.2637977547739634e-32,-9.964039241759641e-33,5.533933938009643e-35,-2.536064820430451e-33,-6.472586648664595e-34,1.5255700347316374e-33,-2.1044366272755923e-34
07711,2.0192248863308157e-29,2.0118418973185082e-33,-7.602978016298514e-32,1.1440506324202815e-31,-3.087517011815563e-32,2.430102770754998e-32,-5.222194366428379e-33,8.966986824550536e-34,3.8300950967302973e-34,-2.2759774078758066e-34,-3.502258493421614e-34,3.6334921268604583e-35
07718,1.6384920134078673e-25,-8.028545921248571e-27,-3.234177481741354e-27,-5.171741688502682e-27,-1.1936371213855775e-27,-4.239439410230714e-28,1.2057667442506553e-27,-1.036949229507501e-28,-2.1636543797717163e-29,-2.0337855499867743e-29,-4.134629830619589e-30,-6.531894280728276e-29
07793,9.251688698825739e-31,1.4668683578912986e-33,-8.519495489151561e-33,2.652069163543427e-33,3.4620442069840097e-34,-3.318346243428095e-33,-1.3543164613286085e-33,3.4704781550256334e-34,-5.156784560462212e-35,6.3190182394216835e-34,2.361450666400986e-34,1.0381066516466562e-34
07855,2.335213760388567e-31,1.6025061275686495e-32,3.169742168852214e-32,-1.4295620949151e-32,-9.486555726241257e-33,4.459240898445802e-34,2.1659215826568758e-33,3.0728285284700978e-33,9.469065645036302e-34,3.7639698752917233e-34,-6.786691506088672e-35,-1.369147313347121e-33
07866,3.881416609325619e-29,-1.6529059441269579e-31,-1.9022884557836237e-31,-2.8561894992669774e-32,2.0598080058169273e-32,-4.8381229590502644e-32,-1.6832589051987975e-32,-1.180573938635136e-33,-6.0138009538097695e-34,1.315142995912434e-34,-4.186806912965346e-34,2.013033434092186e-34
07886,6.543284838811921e-33,-6.80328752159781e-32,-1.4325190729863767e-32,1.4345991582554286e-32,-6.19525740993421e-33,3.242726132590023e-34,1.088401344153827e-34,-1.3926753343909554e-34,-1.7550627672777343e-36,3.6458548149907587e-35,-3.7427308951421097e-35,3.2145243843070897e-35
07898,-1.3925891410057959e-30,1.6112917619527458e-31,-2.7265652404736175e-31,-5.885179942512637e-31,-3.164699920752143e-31,-2.8781228247716126e-31,-1.8161519299606628e-33,-6.555691374199217e-32,1.2185102320541466e-34,1.6262199864762949e-34,2.439388815246344e-35,2.342293108499334e-34
07902,-2.499896581414509e-32,5.700585828455953e-32,3.561266941447043e-32,-7.489095789955772e-33,8.826342631969896e-33,-3.6415233906100834e-33,-6.9949970853438e-33,1.3769980539578273e-34,3.5195201558323123e-35,-3.6086757152405716e-34,-3.222367768333543e-34,1.1294534968639048e-33
08007,-2.1326758961959374e-27,-1.1794424825880736e-30,2.710584539951486e-30,1.339021391004641e-30,-1.7203990110600006e-30,-8.658437596755776e-31,2.0946139254368635e-31,2.5450580910950975e-32,-1.807624039303298e-33,-8.87812760181313e-34,2.191102116973795e-33,-1.8157055812864163e-34
08142,2.4882188672532303e-30,-1.9972687218665113e-32,4.430415421675383e-32,3.2817581725276313e-33,-1.4869685902790857e-33,7.829322073928152e-33,1.8295593757256626e-33,-7.797082507760803e-35,3.3559937878612726e-34,8.220365206374529e-34,4.085405004174425e-34,1.0544468695422494e-33
08154,-8.92476958099851e-30,7.458738234734762e-31,4.878998477891158e-31,7.783091332923219e-31,-2.767479175085293e-31,-3.631716484942789e-32,3.900094933223744e-32,4.2406753003944615e-33,-9.552199589784405e-34,-5.53874514306094e-34,-5.904049222094111e-34,5.533000956635473e-33
08239,2.600595531045403e-29,-5.951726425655316e-32,-4.4326670586161946e-31,1.383131373526253e-31,-1.327386084238441e-33,-8.179339931516341e-33,-4.3810932737480325e-32,2.8589180797059837e-33,-1.136781010060587e-34,5.259038659495191e-34,-2.8512283470450465e-34,-2.348032667840816e-34
08325,1.0752637999373628e-17,-8.306035451834762e-07,-1.3110514882494942e-06,-1.602163779804691e-06,-1.3596911056185868e-06,-1.312896665361533e-06,-5.560577347199575e-19,-6.541420399942539e-05,-0.00011588025794663396,-0.00013608242338390204,-0.00010017304047023538,-9.034041634007059e-05
08439,3.0831964151389453e-30,4.7185710497920324e-32,-1.0202120774407847e-31,-1.9421184717289308e-32,2.6916457544922636e-32,4.77995901726903e-34,-2.162546541671518e-33,3.5708402054500864e-33,2.7029222414540796e-33,2.7111964825775776e-33,1.3091915958630836e-33,8.389691383590964e-34
08708,3.2543593549269345e-29,5.877575926091973e-32,1.6221253721312053e-32,3.2280700159970067e-32,-1.2657139874939752e-32,-3.967751437370472e-32,4.660887572596913e-33,1.4178681040306037e-33,3.0847495686038974e-34,3.3791201279592793e-34,-2.281811784647513e-34,1.1684564561642207e-33
08738,-1.1299554463172368e-31,6.1242767431065956e-33,-1.2258183751848316e-32,-6.672152427800081e-33,-3.868625091173736e-34,3.256188598378005e-33,1.6482765090522752e-33,8.50248955638468e-33,6.84936414346426e-35,-5.831593649753869e-35,-3.5259079931851217e-35,2.861883256815886e-34
1533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2532,3.085161515095299e-07,0.0,0.0,-3.875418083651573e-07,0.0,0.0,2.7322189624904565e-05,0.0,0.0,-2.8507574477738993e-05,0.0,0.0
3214,2.0021067829155803e-08,0.0,2.0486380638208288e-08,0.0,7.45993692612777e-09,0.0,2.798708032769114e-07,0.0,2.3553162762272138e-07,0.0,1.8224549218688192e-07,0.0
4030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6678,1.825789955405218e-07,0.0,0.0,0.0,0.0,0.0,1.369342466553914e-05,0.0,0.0,0.0,0.0,0.0
6733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6779,5.740253828023341e-09,0.0,0.0,0.0,6.346918977918368e-07,0.0,7.395742821357965e-07,0.0,0.0,0.0,4.0702789659987814e-05,0.0
6853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6892,-5.313542500378024e-08,0.0,0.0,4.394328886320896e-07,0.0,0.0,-4.81588342726047e-06,0.0,0.0,2.3704406643879663e-05,0.0,0.0
6955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8325,8.496468539941444e-08,0.0,0.0,0.0,0.0,-3.2625312882866373e-07,1.3751534202748912e-05,0.0,0.0,0.0,0.0,-3.035459140637173e-05
8694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0024372,1.4680959976771962e-06,-5.070758033590266e-07,-3.326205482015341e-07,-6.081855249922473e-08,-1.6333441025587188e-07,-1.2134055920777937e-07,7.070810262924823e-05,-1.4856876589943426e-05,-8.353160348263065e-06,-4.670668574780107e-06,-8.241173975099368e-06,1.2646818869284316e-06
CLI0024378,0.0008812551549546906,1.8344448932350386e-05,0.00024620485145529725,-7.822885989184571e-05,-0.00011315606717260052,-0.00020414967344416893,0.0414241449260319,0.00027287550070036713,0.0009989461736319948,-0.013478641262359176,0.0012376117660391761,-0.005960628359715372
CLI0024385,2.7140601791257283e-07,-2.328769125556089e-07,3.2392279894063765e-07,-1.9646929876471456e-07,3.169123554657909e-08,-7.75264378991242e-08,2.1480484828349984e-05,-1.7515118068032758e-05,2.0556673639728463e-05,-1.0337470206159244e-05,1.855456059203627e-06,-5.638190196941169e-06
CLI0024408,5.628643513365307e-06,-4.136577378896356e-07,2.0016233381649683e-08,-2.5425865402373184e-07,-2.913217427563943e-07,-2.8817269407891016e-06,0.00023355208211482277,-1.538272214833467e-05,-2.612787358144087e-05,-2.286538127346835e-05,1.62826736886334e-05,-9.873199424279514e-05
CLI0024410,1.1288772954744662e-06,1.5594996657454195e-06,0.0,0.0,0.0,0.0,7.56122007315962e-05,3.834809701460482e-05,0.0,0.0,0.0,0.0
CLI0024411,3.7188890202293095e-07,3.0533169330651565e-07,-1.4684158829839785e-08,1.5458280984765488e-07,3.568641614663357e-07,2.5764356311376455e-07,2.031472703681188e-05,1.5624573890814893e-05,1.0762219678639098e-07,1.063824977747715e-05,1.835149330263193e-05,1.3077473827801506e-05
CLI0024416,0.0008660904648883389,-3.3698316383895294e-05,9.634808199744858e-05,0.00023349680476292728,-9.554365467645641e-05,-0.00029926584381027486,0.029360492220855954,-0.0028820736748171056,0.007400171545830468,0.009157218313906366,-0.0005456671673766287,-0.005916166267989182
CLI0024417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0024424,-1.4490251491307303e-08,-5.433949055027469e-08,2.8170873839501352e-08,0.0,0.0,0.0,-1.755140967817327e-06,-3.6137992786864297e-06,1.9291415351831924e-06,0.0,0.0,0.0
CLI0024425,0.0005643855545305552,3.091112541143027e-05,-0.00018253135739203908,-1.338349214689388e-05,-0.00011996749174078097,-0.00012768120635191598,0.03604685970530452,0.004933055602497413,-0.010130331185501008,-0.0023497955847885605,-0.007963251591459013,-0.008663461270090874
CLI0024438,2.063827760929202e-06,1.1690055091125083e-07,-2.833866680277269e-07,9.855906815487019e-08,2.5222480185506485e-07,-1.2618740885852745e-06,0.0001148913567702425,1.3146123276828735e-05,-1.3483613775138273e-05,1.793488009523798e-05,2.212741302577836e-05,-6.150111499808548e-05
CLI0024443,1.3309467690084749e-05,-3.845032915367908e-07,-1.2228440955503617e-06,-2.4946506250345987e-07,-1.3156114162154764e-06,2.261225662680285e-06,0.0006010369094168859,-3.609032525108907e-05,2.166810000244628e-06,3.433864641346038e-05,-7.652325897386418e-05,9.599891484449573e-05
CLI0024446,0.0011015402001060184,-0.0006084190271104064,-0.0002056220554641572,-0.0005712954136876272,-0.00033448476943890047,-0.0003646087601725052,0.04050929296393718,-0.012452238233129753,-0.00757592987110321,-0.005333557524700949,-0.010579993585931785,-0.001537713184690773
CLI0024456,1.0247947218959334e-07,-3.220101344851585e-07,1.0412842925848429e-07,0.0,0.0,0.0,5.468020007258934e-06,-1.1269486991886989e-05,3.389380293226055e-06,0.0,0.0,0.0
CLI0024467,5.885698932249042e-06,4.024827347615591e-08,-7.665403575804524e-07,-5.2345794758978575e-06,-3.7092878321580395e-06,-2.8104368788481616e-06,0.00016175564998111765,1.183794904157544e-05,-1.4307523666809545e-05,-0.00013878799847535884,-8.466496858384491e-05,-7.592256261890166e-05
CLI0024471,0.001050107504934612,-9.804806044229479e-05,9.711461287349285e-05,2.1765734976773377e-05,-0.0002553220973005346,-0.00027840363864711955,0.04214168448927427,-0.01068731155172228,-0.000937075320173471,-0.0028656225915924087,-0.006199597869294394,-0.01242379019980185
CLI0024472,3.031531861163511e-07,-2.4864724309238053e-07,-1.7920963786341185e-07,7.559323199713761e-08,-3.805188885970135e-07,2.737735076025865e-08,2.780656540943424e-05,-2.0103486366992352e-05,-4.544738250237263e-06,1.0230568733407636e-06,-2.3622450619736927e-05,2.2647718763474935e-07
CLI0024477,0.0011639771620003032,-0.0004273509548906573,1.7953606775302985e-05,-0.00014975899641504975,-0.0005934316178422401,-0.00017728514761399824,0.037769146255414894,-0.01284369184418575,-0.0029190970836947033,-0.00153772948644615,-0.002956669447755304,0.0033587045500592296
CLI0024493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0024499,-1.5502143748847863e-06,1.258385374537765e-06,5.8141163974245226e-08,-2.4870574612288906e-07,7.37833523791722e-07,-8.502706672066298e-07,-9.541073288344956e-06,8.972287863910197e-06,4.145465057644617e-07,-1.7732719982086535e-06,5.260753108747999e-06,-6.0624299541141265e-06
CLI0024501,6.992661180528271e-06,-2.2972595620014004e-07,-1.3406397585345681e-06,-1.4086903274374662e-06,1.2996792501944882e-06,-1.2676416948418658e-06,0.0003106301359449214,-5.603640791183505e-05,-8.563790505382489e-05,-3.043856345318237e-05,5.866567297614609e-05,-6.586346499488631e-05
CLI0024504,1.0740828271780471e-07,-1.4646584006973367e-07,0.0,0.0,0.0,0.0,1.0203786858191448e-05,-1.0984938005230031e-05,0.0,0.0,0.0,0.0
CLI0024509,4.106430452284389e-08,0.0,1.0266076130710973e-08,0.0,0.0,0.0,3.6957874070559508e-06,0.0,1.539911419606645e-07,0.0,0.0,0.0
CLI0024515,0.0006477217314075016,5.609698758680068e-05,-4.662382312707872e-05,1.98102960859585e-05,-5.816044815041078e-05,-0.00010917063321987622,0.03370791414369198,-0.0023901754329339,-0.006151126156065078,-0.003063515716636562,0.004445726990884797,-0.004542370740998773
CLI0024518,7.535153106604056e-08,-1.2617182901184993e-07,9.85956015206841e-08,-6.284123082280548e-08,0.0,0.0,8.433600537651771e-06,-1.093411555365422e-05,8.003480245009387e-06,-4.713092311710414e-06,0.0,0.0
CLI0024526,-4.4504147532339207e-07,-7.34818993975674e-07,-5.104583708882522e-07,1.358915661676507e-07,3.975621089800063e-07,1.7480522955589085e-07,-3.508353088196368e-06,-9.471333211530194e-06,-9.274153128527438e-06,6.280146623366214e-07,5.852952108950475e-06,1.7821660615495953e-06
CLI0024531,-0.0016977016755903675,-0.0027079333186070327,-0.000709103726482252,-0.004587988877188984,5.389630834628342e-05,0.002550107639039404,-0.020780841292201164,0.0034617939319506953,-0.05915966517600987,-0.07777314449249999,-0.019127477336140106,0.06379592554673363
CLI0024543,5.762743622062093e-07,-2.448766144827836e-07,-1.666673330778188e-08,-5.469608870409784e-07,-2.3771090938443304e-07,-5.069989162200281e-07,3.1762653519218754e-05,-1.1458613671124985e-05,2.3874199827637095e-06,-2.5919145467822633e-05,-7.959459129644832e-06,-2.1723500157794394e-05
CLI0024544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0024561,7.391922666104295e-07,6.159401527324958e-08,3.2829676993018313e-07,-1.51509492158164e-07,1.276883581667221e-07,-1.67949894579515e-07,5.0359873413247485e-05,-8.739737428748981e-07,2.484243484479142e-05,-7.938908588616642e-06,7.864407523540758e-06,-8.261668752222112e-06
CLI0024568,1.8672471489919905e-07,-1.9466683796497312e-07,-2.3170616452017427e-07,-2.2432907046718741e-07,-2.0705642611478647e-07,-3.1491258570508797e-07,1.0829954509664902e-05,-8.971425895829582e-06,-9.439936069025392e-06,-1.0400419098297184e-05,-6.563700419936654e-06,-1.2839714837318238e-05
CLI0024570,2.3774397378254488e-06,2.602490150594184e-07,5.672307796757292e-08,1.1586535859523482e-07,7.54091042500802e-08,-4.137859251602086e-07,0.0001594280947865634,1.7954883936895164e-05,9.997523470767539e-06,1.8901919086943027e-06,2.3347021729945722e-05,-2.8372489931564365e-05
CLI0024575,6.695572311747657e-07,-1.7482925370580457e-06,-5.490642596871699e-07,-9.763603848023805e-07,-4.381669609649594e-07,-4.6907325923093535e-07,2.7482197066259167e-05,-6.331716752357177e-05,-2.691140965339694e-05,-2.905379934475659e-05,-2.081371280579826e-05,-1.483280669721961e-05
CLI0024591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0024602,0.00027506257411845933,3.322221933129834e-05,-5.876604922100444e-07,3.4979525042019144e-05,3.7631233872241424e-05,-2.815552809712612e-05,0.018542519858547348,0.0025942520719108584,0.00030933505339873204,0.003917959612995105,0.002228221261817411,-0.0006847753845214298
CLI0024603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0024611,3.460076474820544e-08,1.4913799116869894e-07,1.4404242981306892e-07,5.1959549824512434e-08,-1.2980153672427394e-07,2.2384503366692893e-08,1.4694617855916481e-06,1.3393477289790376e-05,1.0430107179868618e-05,3.896966236838439e-06,-9.735115254320548e-06,1.6788377525019666e-06
CLI0024617,1.2219051036280285e-07,2.9530887896914534e-08,0.0,0.0,0.0,0.0,7.297217428183393e-06,2.873355257118321e-07,0.0,0.0,0.0,0.0
CLI0024625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLI0024636,0.0004484490684217464,-0.00011847763747428204,-0.00024055486883698847,-5.775533218095942e-05,-0.0001848392918990283,-0.00011199795714329197,0.0266309083157397,-0.004916132418651931,-0.011863328335162831,-0.0026034231928000534,-0.014468091541064987,-0.004881639782496441
CLI0024641,1.692656190876816e-07,-1.4747960933758806e-07,0.0,0.0,0.0,0.0,8.914388068750003e-06,-6.384392423905425e-06,0.0,0.0,0.0,0.0
CLI0024643,0.0004790259148482521,-5.830578290657798e-05,1.356664862360208e-05,5.4049230487052225e-05,2.1418824131144232e-05,-0.0001331108789461188,0.02891267434059059,-0.004302159819652573,0.00022858262823285437,-0.0016760141055879407,0.005617154741033022,-0.0011083337598820093
CLI0024647,-1.1481079800413452e-07,-3.4041579962818736e-07,1.9441731378167444e-07,2.172896804863488e-07,1.4709270164529104e-07,1.3404520222195736e-07,-6.770599807324539e-07,-2.390914999371321e-05,8.643349012711533e-06,4.334375754612794e-06,5.918436664556481e-06,1.095460417144294e-05
CLI0024648,4.0110220393079557e-07,4.6072606881455074e-08,8.339625853478627e-08,-1.9506499612042722e-07,-1.9987704927920064e-07,-1.8966661981949638e-07,1.4779255328846464e-05,4.9047758707918445e-06,8.497254830791505e-06,-6.362100015192423e-06,-6.748951698705472e-06,-4.343422802579645e-06
CLI0024656,1.7666707380133032e-06,5.888903307406887e-06,0.0,0.0,0.0,0.0,8.979987347188255e-05,0.00013014476533147545,0.0,0.0,0.0,0.0
CLI0024657,5.150902304510074e-07,1.5886180312595482e-07,3.278449897641637e-07,7.86452226443034e-08,2.4695273198599763e-07,1.329459785374341e-07,1.5458086393059075e-05,4.2828195055771045e-06,7.456331459733769e-06,2.19426774917836e-06,1.0997294506388165e-05,3.6379126639540507e-06
CLI0024658,0.001653907055160408,-0.0006920134920351359,-0.00010180592869000527,-0.0006576721414570322,-0.00045035494835746236,0.00032805043859667453,0.039781371754814866,-0.02090164343864336,-0.003509013255379584,-0.018568281758171327,-0.022080284489360256,0.01471296821628261
CLI0024668,2.088174333753483e-06,-1.3356930885248895e-06,-8.22254948623306e-08,8.651804009368086e-07,-1.7886464087774097e-06,-9.126527138422241e-07,0.00013799995689949877,-0.00010770935347181475,-4.161236868662027e-06,5.8559632685384206e-05,-0.0001054773738843783,-6.791348650644778e-05
CLI0024669,2.419220345943843e-06,-8.558863799374245e-07,3.216057603386106e-07,-1.779751967977373e-07,-8.105427570781938e-07,-4.3378594664763597e-07,0.0001836239373341847,-5.3883246109110324e-05,5.799550812641985e-05,-4.833903651673478e-06,-6.076521672413183e-05,-3.083846442557679e-05
CLI0024676,2.4353464380382206e-07,4.011397549793724e-07,2.8032216014434057e-07,0.0,0.0,0.0,1.9534925923796186e-05,1.9743245440119228e-05,4.2048324021651074e-06,0.0,0.0,0.0
CLI0024677,0.0012999043248822055,-0.0001877040971924012,9.263941954718304e-05,-7.69905673134659e-05,-0.0002699496574283185,-5.9588867225153735e-05,0.04105710154303364,0.0012545866856899365,0.00808469565643498,0.002904446261277861,0.005047284263252049,-0.014563095821250566
CLI0024684,3.8177735569891474e-08,3.4657432938182734e-08,0.0,0.0,0.0,0.0,2.285706285438816e-06,2.599307470363706e-06,0.0,0.0,0.0,0.0
CLI0024686,1.7287069466154773e-07,3.34062854991454e-07,-5.38572196379182e-09,-3.958096692893839e-07,-2.0779650211803845e-07,1.8955108689648585e-07,1.3516621123989583e-05,1.7014626356181612e-05,-3.086329459044641e-06,-2.4594221099444968e-05,-1.576675866078106e-05,1.3716326000880859e-05
CLI0024691,3.705195050104178e-07,9.771811604645494e-08,-9.241335062891727e-08,-7.095274637625638e-08,1.3559373404369343e-07,7.005549034887645e-07,2.525293758767568e-05,4.6296821842043514e-06,-7.63538560234428e-06,-2.31243661208577e-06,1.1457601315549288e-05,4.622082818742979e-05
CLI0024696,1.0284920682574396e-06,-5.537899914768424e-07,-4.0766136454255934e-07,1.767960570054955e-08,-5.928626604505377e-08,-4.809939423762699e-07,4.6621466950526775e-05,-3.089362747368715e-05,-1.3676007729915992e-05,3.3747592426238334e-07,-5.8478570467322166e-06,-1.608061256117682e-05
